timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T20:54:55.536962+00:00,,0.29910055160522464,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:55.645201+00:00,,0.3135235404968262,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:55.740884+00:00,,0.3292620849609375,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:55.839915+00:00,,0.34424289703369143,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:55.940909+00:00,,0.35675830841064454,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.040903+00:00,,0.37041553497314456,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.140956+00:00,,0.3818253707885742,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.240894+00:00,,0.394276237487793,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.340923+00:00,,0.39878929138183594,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.440901+00:00,,0.4104239654541016,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.540920+00:00,,0.4214988708496094,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.640940+00:00,,0.4307514953613281,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.741885+00:00,,0.4408485794067383,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.841892+00:00,,0.4504600143432617,0.0,18.0,1426,1697,538.0,499.0
2026-06-18T20:54:56.941905+00:00,,0.458490104675293,0.0,12.0,1426,1360,538.0,219.0
2026-06-18T20:54:57.041895+00:00,,0.41726428985595704,0.0,12.0,1426,1360,538.0,136.0
2026-06-18T20:54:57.142934+00:00,,0.4629529571533203,0.0,12.0,1426,1360,538.0,429.0
2026-06-18T20:54:57.241954+00:00,,0.6376834869384765,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.341909+00:00,,0.785251693725586,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.441897+00:00,,0.9480474090576172,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.541914+00:00,,1.0775945281982422,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.643944+00:00,,1.2345984649658204,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.742883+00:00,,1.2920051574707032,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.841888+00:00,,1.441287841796875,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:57.942913+00:00,,1.5675030517578126,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.042894+00:00,,1.7068939208984375,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.143917+00:00,,1.8247589111328126,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.243874+00:00,,1.9389271545410156,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.342892+00:00,,2.065033264160156,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.443879+00:00,,2.1716815185546876,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.543916+00:00,,2.2894931030273438,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.644892+00:00,,2.3891360473632814,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.743884+00:00,,2.499219207763672,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.843898+00:00,,2.6053979492187502,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:58.942894+00:00,,2.6952139282226564,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.042914+00:00,,2.745280456542969,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.144878+00:00,,2.8307571411132812,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.244901+00:00,,2.9252078247070314,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.343910+00:00,,3.0051141357421876,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.444904+00:00,,3.0934158325195313,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.544962+00:00,,3.1681253051757814,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.645955+00:00,,3.2506903076171874,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.745053+00:00,,3.3303536987304687,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.845612+00:00,,3.3977615356445314,0.0,12.0,1426,1360,538.0,499.0
2026-06-18T20:54:59.944868+00:00,,3.472264099121094,0.0,6.0,1426,1023,538.0,168.0
2026-06-18T20:55:00.044847+00:00,,3.4933126831054686,0.0,6.0,1426,1023,538.0,182.0
2026-06-18T20:55:00.145858+00:00,,3.4498846435546877,0.0,6.0,1426,1023,538.0,491.0
2026-06-18T20:55:00.245835+00:00,,3.503477783203125,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.345877+00:00,,3.535663757324219,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.445876+00:00,,3.5910650634765626,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.546879+00:00,,3.65296875,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.645895+00:00,,3.705927429199219,0.0,6.0,1426,1023,538.0,499.0
2026-06-18T20:55:00.745877+00:00,,3.7577853393554688,0.0,6.0,1426,1023,538.0,499.0
