timestamp,ref_speed_kmh,actual_speed_kmh,accel_opening,brake_opening,accel_pos,brake_pos,accel_current,brake_current
2026-06-18T22:09:23.816496+00:00,,0.0,0.0,27.03000000000884,1426,2205,276.0,499.0
2026-06-18T22:09:23.899590+00:00,,0.0,0.0,27.03000000000884,1426,2205,288.0,499.0
2026-06-18T22:09:23.998443+00:00,,0.0,0.0,27.03000000000884,1426,2205,50.0,499.0
2026-06-18T22:09:24.098454+00:00,,0.0,0.0,27.03000000000884,1426,2205,278.0,499.0
2026-06-18T22:09:24.198441+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.298475+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.398604+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.498467+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.598503+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.698502+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.798502+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.898641+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:24.998522+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.098551+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.198530+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.298575+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.398687+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.498570+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.598692+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.698577+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.798588+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.898706+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:25.998595+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.098607+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.198619+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.298738+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.398729+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.498649+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.598662+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.698678+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.799675+00:00,,0.0,0.0,27.03000000000884,1426,2205,538.0,499.0
2026-06-18T22:09:26.917806+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,73.0
2026-06-18T22:09:27.000646+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,72.0
2026-06-18T22:09:27.100689+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,34.0
2026-06-18T22:09:27.199981+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,45.0
2026-06-18T22:09:27.300816+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,43.0
2026-06-18T22:09:27.400800+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:27.500736+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:27.600672+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:27.699776+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:27.800645+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:27.902227+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.002122+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.101865+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.202717+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.302727+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.402191+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.501750+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.602740+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.701746+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.801740+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:28.901265+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.000848+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.101506+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.201262+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.301044+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.400890+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.501774+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.602438+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.702142+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.801911+00:00,,0.0,0.0,21.624000000007072,1426,1901,538.0,499.0
2026-06-18T22:09:29.919688+00:00,,0.0,0.0,16.218000000005304,1426,1597,538.0,16.0
2026-06-18T22:09:30.001457+00:00,,0.0,0.0,16.218000000005304,1426,1597,538.0,102.0
2026-06-18T22:09:30.101233+00:00,,0.0,0.0,16.218000000005304,1426,1597,538.0,68.0
2026-06-18T22:09:30.202019+00:00,,0.0,0.0,16.218000000005304,1426,1597,538.0,23.0
2026-06-18T22:09:30.301765+00:00,,0.0,0.0,16.218000000005304,1426,1597,538.0,26.0
2026-06-18T22:09:30.401552+00:00,,0.0006893435865640641,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:30.502282+00:00,,0.0022544047236442567,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:30.602100+00:00,,0.003971036970615387,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:30.701823+00:00,,0.005412565469741821,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:30.802597+00:00,,0.0069937026500701905,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:30.902908+00:00,,0.008321452736854553,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.001886+00:00,,0.009777794480323792,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.101915+00:00,,0.011000748872756958,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.202940+00:00,,0.012342147827148438,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.303116+00:00,,0.01346858024597168,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.402951+00:00,,0.014704110622406006,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.502953+00:00,,0.015301855802536011,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.603989+00:00,,0.016316888332366945,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.703961+00:00,,0.017293719053268434,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.804185+00:00,,0.01836515784263611,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:31.904973+00:00,,0.019264895915985108,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.003987+00:00,,0.020251779556274413,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.104001+00:00,,0.021196327209472655,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.204027+00:00,,0.02198951005935669,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.304213+00:00,,0.022752840518951416,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.405180+00:00,,0.02359010696411133,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.505055+00:00,,0.024293198585510253,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.606239+00:00,,0.02506438970565796,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.705320+00:00,,0.02571199655532837,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:32.805320+00:00,,0.026422331333160402,0.0,16.218000000005304,1426,1597,538.0,499.0
2026-06-18T22:09:33.222706+00:00,,0.026680779457092286,0.0,10.812000000003536,1426,1293,538.0,11.0
2026-06-18T22:09:33.305356+00:00,,0.0451370096206665,0.0,10.812000000003536,1426,1293,538.0,32.0
2026-06-18T22:09:33.405215+00:00,,0.10172704696655274,0.0,10.812000000003536,1426,1293,538.0,499.0
2026-06-18T22:09:33.505476+00:00,,0.1710618591308594,0.0,10.812000000003536,1426,1293,538.0,499.0
2026-06-18T22:09:33.606294+00:00,,0.23679946899414062,0.0,10.812000000003536,1426,1293,538.0,499.0
2026-06-18T22:09:33.705204+00:00,,0.30411691665649415,0.0,10.812000000003536,1426,1293,538.0,499.0
2026-06-18T22:09:33.806346+00:00,,0.37860816955566406,0.0,10.812000000003536,1426,1293,538.0,499.0
